id;graphic_design;top_1_section;top_2_section;top_3_section
21593;B;4;3;5
29167;A;1;3;2
41193;A;1;3;2
74542;B;4;5;3
54088;B;3;5;4
27788;B;4;3;5
69713;C;6;3;0
37931;A;1;2;3
103047;A;3;2;1
111856;B;3;4;5
84646;B;4;3;5
97373;B;4;3;5
65341;A;1;3;2
73076;B;4;3;5
37455;B;3;4;5
92349;B;3;5;4
23917;A;3;2;1
112498;B;4;5;3
34819;C;3;6;0
2828;A;3;1;2
73005;B;4;3;5
112719;B;3;4;5
74100;A;1;3;2
56873;B;3;4;5
60980;B;4;3;5
23770;B;3;4;5
113119;B;4;5;3
69401;A;3;1;2
10929;B;4;3;5
42884;A;1;3;2
15269;B;4;3;5
54706;B;3;4;5
29201;A;1;2;3
14046;B;4;5;3
24749;A;1;3;2
69801;A;1;3;2
48579;A;1;3;2
104043;A;1;3;2
40918;B;4;5;3
43081;A;1;3;2
25746;C;3;6;0
37288;A;3;1;2
23613;B;4;5;3
79544;B;4;5;3
28046;A;3;2;1
5623;C;6;3;0
54993;B;3;4;5
70909;B;4;3;5
84740;B;4;3;5
22533;B;4;5;3
101376;C;3;6;0
35919;A;3;1;2
55665;A;1;3;2
85973;A;3;1;2
63729;C;3;6;0
58974;B;4;3;5
78776;A;1;2;3
54226;A;3;2;1
77755;A;1;3;2
9027;C;6;3;0
55691;B;4;3;5
77470;B;3;5;4
56712;A;3;1;2
19158;B;4;3;5
5183;A;3;1;2
18879;B;4;5;3
11846;B;4;3;5
110842;B;3;4;5
67183;A;3;1;2
33641;B;3;5;4
19256;B;4;5;3
85988;A;3;2;1
54936;A;3;1;2
90249;A;1;3;2
69017;A;1;2;3
98867;A;3;1;2
59047;A;3;1;2
27520;A;3;2;1
52132;A;1;3;2
21237;A;3;1;2
111911;A;3;1;2
26530;B;4;3;5
42479;B;3;4;5
45719;B;4;3;5
21563;B;3;4;5
57591;A;1;3;2
115305;B;3;5;4
86367;B;4;3;5
29547;C;6;3;0
60333;B;3;4;5
25893;B;4;3;5
6495;A;1;3;2
73215;B;4;5;3
52995;B;4;3;5
111443;B;4;3;5
56075;C;6;3;0
90284;B;3;4;5
46758;A;3;1;2
14399;A;3;1;2
59646;B;4;3;5
2823;A;1;2;3
20536;B;3;4;5
96137;A;1;2;3
86925;B;4;5;3
10966;B;4;5;3
271;A;1;2;3
107262;B;4;3;5
101285;C;3;6;0
62952;B;4;5;3
114482;B;4;5;3
114197;B;4;3;5
80621;B;3;5;4
107743;B;4;5;3
79166;B;4;3;5
67857;A;1;3;2
41319;B;4;5;3
89702;B;4;3;5
9974;C;3;6;0
51619;B;4;3;5
40375;B;4;5;3
10835;B;3;5;4
41387;A;3;1;2
76230;B;3;4;5
63472;B;4;3;5
97365;A;3;1;2
33418;A;3;2;1
22416;B;4;5;3
115984;B;4;5;3
5645;B;4;3;5
72553;C;6;3;0
13883;B;4;3;5
6966;B;4;5;3
28932;A;3;1;2
20985;B;4;3;5
17047;B;3;4;5
40053;A;3;2;1
108245;B;3;4;5
4655;B;4;3;5
92096;B;4;3;5
9848;C;6;3;0
99624;A;3;1;2
7019;A;3;2;1
4861;B;4;5;3
11971;A;3;1;2
83429;C;3;6;0
43022;B;4;3;5
25723;B;4;3;5
54439;A;1;2;3
66830;B;3;4;5
29161;B;4;3;5
18482;B;3;4;5
2505;C;6;3;0
52178;A;1;2;3
43741;A;3;1;2
92223;B;4;5;3
76031;A;3;2;1
85378;B;4;5;3
83234;B;4;5;3
28692;A;3;2;1
42181;B;4;3;5
100281;B;3;4;5
34638;B;4;5;3
103085;C;6;3;0
32475;A;3;2;1
7791;A;3;2;1
22555;B;4;3;5
99068;A;1;3;2
10632;B;4;5;3
39116;B;4;3;5
13644;A;3;2;1
28791;A;1;3;2
80237;B;4;3;5
38464;B;4;3;5
20565;A;3;2;1
95991;B;4;3;5
94994;A;1;3;2
94910;A;3;2;1
42835;B;4;3;5
14118;A;3;1;2
68839;A;3;1;2
33474;B;3;5;4
30153;A;3;1;2
61237;A;1;3;2
34110;A;1;3;2
13619;B;4;3;5
18016;B;4;5;3
112920;A;3;2;1
90911;B;4;3;5
109766;B;4;3;5
87369;B;3;4;5
107385;B;3;4;5
27651;A;3;1;2
85621;B;4;3;5
66828;A;3;1;2
6751;A;3;2;1
98705;B;3;4;5
36743;B;4;5;3
67056;B;4;3;5
33739;A;3;2;1
96194;A;3;1;2
93476;A;3;2;1
55038;C;6;3;0
111933;A;1;3;2
52596;B;3;4;5
43974;A;3;1;2
35852;B;3;5;4
70079;B;3;4;5
5610;B;3;5;4
39035;A;3;1;2
44005;B;4;3;5
108613;B;4;5;3
22453;C;6;3;0
104684;B;3;4;5
90461;A;1;3;2
83089;C;6;3;0
64145;B;4;5;3
3641;B;4;3;5
19364;A;3;2;1
84247;A;3;2;1
82745;B;4;5;3
115594;A;3;2;1
10801;B;3;4;5
75861;A;3;2;1
73598;B;4;5;3
4926;B;4;5;3
101624;A;3;1;2
107284;B;3;5;4
106775;B;3;4;5
95184;C;6;3;0
108346;B;4;3;5
47628;B;3;5;4
88442;B;3;4;5
94402;A;3;1;2
4480;B;4;3;5
22408;A;1;3;2
77512;A;1;2;3
48139;B;3;5;4
111369;B;4;5;3
7465;B;4;3;5
102558;B;4;3;5
47806;A;3;1;2
10305;B;4;3;5
29031;B;4;5;3
37634;A;1;3;2
115640;A;1;2;3
24136;B;4;5;3
30302;B;4;3;5
47919;C;3;6;0
69193;B;3;4;5
22640;B;4;3;5
42158;B;4;3;5
78480;A;3;1;2
53482;B;4;3;5
78338;B;3;5;4
53639;C;6;3;0
21841;B;4;3;5
56674;A;1;3;2
77847;B;3;4;5
97514;B;4;3;5
108165;A;3;1;2
82077;B;3;5;4
22502;B;4;3;5
50203;A;3;1;2
42806;B;4;5;3
114886;B;4;3;5
1723;A;3;2;1
40695;B;4;5;3
47767;C;6;3;0
114510;B;4;5;3
92266;B;3;4;5
54810;B;4;3;5
37495;A;3;2;1
8619;B;3;5;4
87309;B;3;4;5
45117;A;1;3;2
9231;C;3;6;0
16226;B;3;5;4
11967;C;3;6;0
69199;B;3;4;5
86521;B;4;3;5
11495;B;4;5;3
56170;A;1;3;2
50188;A;1;2;3
108241;A;1;2;3
80737;A;3;1;2
66434;C;3;6;0
97254;C;6;3;0
62260;B;4;5;3
99789;B;4;3;5
81904;B;4;3;5
39665;C;3;6;0
10676;A;1;3;2
15341;B;4;3;5
34517;C;6;3;0
112888;B;4;3;5
91054;A;1;3;2
26042;A;3;1;2
74795;B;4;3;5
61364;A;3;2;1
104119;A;1;3;2
31890;C;6;3;0
59654;A;1;3;2
19434;A;3;1;2
50392;B;4;5;3
450;A;3;2;1
7631;B;3;5;4
115791;B;4;3;5
94191;A;1;3;2
69176;B;4;5;3
13709;A;1;2;3
78150;B;3;4;5
64956;A;3;1;2
40160;C;6;3;0
13021;B;3;5;4
85398;B;3;5;4
43187;A;3;1;2
31398;B;4;3;5
77193;A;3;1;2
111938;B;4;3;5
64387;C;6;3;0
97252;A;1;2;3
49502;A;3;1;2
3544;B;4;3;5
109669;B;3;4;5
37076;B;4;3;5
68597;B;4;3;5
51487;B;3;4;5
33423;A;3;1;2
15202;A;3;1;2
2980;A;1;2;3
79870;A;1;2;3
6965;B;4;3;5
97575;B;3;5;4
45853;B;4;3;5
67270;B;3;4;5
11201;B;4;3;5
67811;A;3;1;2
18537;B;3;5;4
32377;B;4;3;5
114572;B;4;3;5
51289;C;6;3;0
33808;A;1;3;2
23512;A;1;3;2
71471;B;4;3;5
41159;A;1;3;2
30842;A;3;2;1
67327;A;3;1;2
81632;A;3;1;2
82043;B;3;4;5
66174;C;6;3;0
29009;B;4;5;3
37846;B;4;3;5
18813;B;3;5;4
111238;A;3;1;2
15536;B;3;4;5
83914;A;3;1;2
43854;C;3;6;0
50613;A;1;3;2
90575;B;4;3;5
5164;B;3;4;5
77866;B;4;5;3
101204;A;3;1;2
55592;B;4;3;5
104094;B;4;3;5
42502;A;3;2;1
57805;C;6;3;0
77337;B;4;3;5
67206;A;1;2;3
10127;C;6;3;0
24386;B;4;5;3
30785;C;3;6;0
15027;B;3;5;4
91995;B;4;5;3
37156;B;4;3;5
107956;B;4;3;5
71211;B;4;5;3
47512;B;4;3;5
47345;C;6;3;0
59811;B;4;3;5
41428;C;6;3;0
32920;A;1;2;3
19518;C;6;3;0
12632;B;3;4;5
78330;B;4;5;3
100528;C;3;6;0
65123;B;3;4;5
105861;B;3;4;5
54785;B;3;5;4
456;B;3;4;5
64363;B;3;5;4
72936;B;4;5;3
69975;C;6;3;0
82673;B;4;3;5
3435;B;4;5;3
33652;C;6;3;0
92616;B;4;3;5
37548;A;3;1;2
46184;B;4;5;3
111017;A;1;2;3
99752;A;3;2;1
36847;A;3;1;2
32866;A;3;2;1
11758;B;4;3;5
49504;A;3;1;2
28966;A;3;1;2
113373;B;3;5;4
57767;B;4;3;5
5538;B;3;4;5
8703;C;6;3;0
77282;A;3;2;1
109837;B;4;3;5
35815;A;3;2;1
41633;B;4;5;3
82240;B;4;3;5
45237;A;3;2;1
22380;C;6;3;0
56107;B;4;3;5
98234;B;4;5;3
48719;B;3;5;4
64072;B;4;5;3
65393;B;4;5;3
33539;A;3;2;1
52218;B;4;3;5
62951;B;4;3;5
113226;A;3;1;2
91969;C;6;3;0
9167;A;1;3;2
114620;C;3;6;0
95364;B;4;5;3
59715;B;4;5;3
97420;B;4;3;5
46165;B;4;3;5
103446;B;3;4;5
62997;B;4;3;5
41540;B;3;4;5
103661;A;3;1;2
31082;A;3;1;2
33689;C;3;6;0
66844;C;3;6;0
93917;A;1;3;2
52297;B;4;3;5
51973;B;4;5;3
91642;B;4;3;5
104786;B;3;5;4
63173;A;1;2;3
1741;A;3;2;1
46809;B;4;3;5
78560;A;1;3;2
44750;B;4;5;3
82084;B;4;3;5
82856;A;1;3;2
115415;A;1;3;2
27965;B;3;5;4
111961;B;4;3;5
92762;B;4;3;5
66242;A;3;2;1
36226;A;3;2;1
1362;C;3;6;0
73339;A;1;2;3
77774;A;1;3;2
110733;A;1;3;2
96734;B;4;5;3
112262;B;4;3;5
87080;B;3;5;4
65734;C;6;3;0
32343;A;3;2;1
72712;A;3;2;1
14438;B;3;4;5
99113;C;6;3;0
32113;A;1;3;2
115940;A;3;1;2
78767;A;3;1;2
98904;B;3;5;4
51241;A;1;2;3
47529;B;3;5;4
99728;B;3;5;4
104084;A;1;3;2
7643;A;1;3;2
26066;C;6;3;0
7414;B;4;3;5
74182;B;4;3;5
104167;A;1;3;2
115202;B;4;3;5
19880;B;4;5;3
26195;B;3;4;5
70176;B;3;4;5
66633;B;4;3;5
95151;C;6;3;0
96027;B;4;5;3
10096;B;3;4;5
95795;B;3;5;4
69643;B;4;3;5
102835;B;3;5;4
26239;B;4;5;3
99311;B;4;5;3
59850;A;3;1;2
46959;B;4;3;5
92490;B;4;3;5
84292;B;4;3;5
82780;B;3;5;4
59295;B;4;3;5
96586;B;4;3;5
74553;C;3;6;0
28000;A;1;2;3
112913;A;3;1;2
93492;B;4;5;3
13637;A;3;1;2
42319;C;6;3;0
103966;B;3;5;4
32114;A;1;3;2
90981;B;4;3;5
86091;B;4;3;5
51469;B;4;5;3
92154;C;6;3;0
159;A;3;2;1
2915;B;3;5;4
13310;B;4;5;3
48262;B;3;4;5
31009;B;4;3;5
39323;B;4;5;3
105501;B;4;5;3
109677;B;4;3;5
59998;C;3;6;0
103203;B;4;3;5
2733;B;4;3;5
67594;A;1;2;3
41690;C;6;3;0
114837;A;3;1;2
5654;B;4;3;5
95284;B;3;4;5
67173;B;4;3;5
32974;A;3;1;2
35199;A;1;3;2
27052;A;3;1;2
84807;B;3;4;5
68255;A;1;2;3
68142;A;3;1;2
92044;B;3;4;5
21521;C;6;3;0
1611;B;4;3;5
7462;B;3;5;4
10112;A;3;1;2
70887;A;3;2;1
83711;C;6;3;0
27364;A;3;1;2
63936;A;1;3;2
25038;B;3;5;4
74886;B;4;3;5
23447;B;4;5;3
35747;A;1;3;2
50643;C;3;6;0
48736;B;4;3;5
3914;B;4;5;3
44769;A;3;1;2
94970;A;1;2;3
108176;B;3;4;5
3283;C;3;6;0
25929;B;4;3;5
79297;A;1;2;3
73978;B;4;3;5
14029;B;4;3;5
95323;B;3;4;5
7234;B;4;3;5
40949;B;4;3;5
48096;A;1;3;2
37403;B;3;4;5
100024;A;1;3;2
89860;C;6;3;0
5340;B;4;3;5
49271;B;4;5;3
74076;B;4;3;5
69448;B;4;3;5
81189;B;4;3;5
10674;B;4;5;3
73549;B;4;5;3
100340;B;4;3;5
46789;B;4;3;5
8390;A;1;2;3
81341;B;4;3;5
50112;A;1;3;2
18054;B;4;3;5
40268;A;1;3;2
51206;C;6;3;0
79328;A;3;1;2
7879;B;4;3;5
63524;A;3;2;1
16075;A;1;2;3
77372;A;1;2;3
21849;B;3;5;4
39345;A;3;2;1
46696;A;3;2;1
3905;B;4;3;5
28978;A;3;1;2
93738;B;3;5;4
13256;A;3;1;2
58482;A;3;1;2
72788;B;3;5;4
58781;A;1;2;3
92206;A;3;1;2
109793;A;1;3;2
5946;A;3;2;1
74689;B;4;3;5
25508;B;4;3;5
105040;B;4;3;5
96020;C;6;3;0
2216;C;6;3;0
19997;A;3;1;2
81957;C;6;3;0
108797;A;3;1;2
64530;B;3;4;5
86611;B;3;4;5
7034;A;1;3;2
37785;A;3;1;2
106557;A;3;1;2
73150;B;4;5;3
1562;A;1;2;3
71492;C;3;6;0
24702;A;1;2;3
59472;B;4;3;5
36882;B;3;5;4
27282;A;3;1;2
96051;A;1;2;3
64594;A;1;2;3
95750;B;4;5;3
103650;A;3;1;2
67276;A;3;2;1
11312;C;6;3;0
87933;A;3;1;2
8399;A;1;3;2
58883;B;4;5;3
19178;A;1;3;2
37623;A;1;3;2
14254;A;1;2;3
80495;B;3;5;4
51170;C;3;6;0
98092;B;3;5;4
8684;A;3;1;2
84151;B;4;5;3
78719;B;4;5;3
86307;B;4;3;5
29261;A;1;3;2
64978;B;3;4;5
64614;B;4;3;5
114851;B;4;3;5
49006;B;4;5;3
82418;B;4;5;3
10853;A;3;1;2
81847;B;4;3;5
9428;B;4;3;5
86728;A;3;2;1
15291;B;4;5;3
60503;B;4;3;5
36932;B;4;3;5
86760;B;4;3;5
13378;A;3;1;2
98685;A;3;1;2
92558;C;6;3;0
56663;C;6;3;0
54983;B;3;4;5
33347;B;3;4;5
89154;B;4;3;5
61165;B;3;5;4
52719;B;4;5;3
30122;B;4;3;5
40133;B;4;3;5
113272;B;4;3;5
104852;A;1;2;3
79679;A;1;2;3
85022;B;4;3;5
60685;A;1;3;2
111061;B;4;5;3
9561;A;1;3;2
46019;A;1;3;2
66076;B;4;3;5
60474;B;4;3;5
54671;A;3;1;2
93719;B;3;5;4
77435;B;4;3;5
82345;B;3;5;4
100436;B;3;5;4
72714;C;3;6;0
113758;A;3;1;2
2655;B;4;3;5
98916;B;4;3;5
66027;B;3;4;5
71570;B;4;5;3
29270;B;3;5;4
23044;B;3;5;4
19548;C;3;6;0
103513;B;4;5;3
20151;B;4;3;5
77789;B;4;5;3
91032;A;1;3;2
71726;B;3;5;4
74083;A;1;2;3
30044;B;4;3;5
53042;B;4;5;3
37301;A;3;1;2
10879;B;4;3;5
54327;A;1;2;3
63601;A;1;3;2
49382;B;3;4;5
69388;B;3;5;4
4426;A;3;1;2
62167;A;3;1;2
58994;A;1;3;2
98500;B;4;3;5
107564;B;4;3;5
52219;A;3;1;2
43113;B;4;3;5
64546;A;3;2;1
88080;B;4;5;3
58951;B;4;5;3
97674;B;4;3;5
57909;B;3;4;5
71323;B;3;4;5
42444;B;3;5;4
76702;B;4;5;3
94239;B;4;3;5
86025;B;4;5;3
107787;B;3;5;4
60108;B;4;5;3
68749;A;3;1;2
89976;B;3;4;5
47652;B;3;5;4
56555;A;1;3;2
114606;A;1;2;3
85769;A;3;1;2
70528;B;4;5;3
70825;A;3;1;2
76274;B;4;3;5
66198;B;4;5;3
78016;B;4;3;5
8454;A;3;1;2
24597;A;3;2;1
103652;B;4;3;5
101299;B;4;3;5
51652;B;4;3;5
42670;A;1;2;3
86681;A;1;3;2
71816;B;4;3;5
31647;B;3;4;5
23145;C;3;6;0
55378;B;4;3;5
88939;C;3;6;0
68320;B;3;5;4
23755;B;4;5;3
97195;C;6;3;0
102451;B;4;3;5
82135;B;4;3;5
77377;B;4;3;5
22494;A;3;1;2
14705;B;4;3;5
40486;A;3;2;1
66612;B;3;5;4
113733;B;4;3;5
96669;B;4;3;5
96199;B;4;3;5
113165;C;6;3;0
91046;C;6;3;0
113060;B;4;5;3
108444;B;4;3;5
67737;C;3;6;0
41168;A;1;2;3
26302;C;3;6;0
113128;B;4;3;5
58373;B;4;3;5
60940;C;6;3;0
23109;A;3;2;1
12236;C;6;3;0
107437;B;3;4;5
19285;C;6;3;0
60881;B;3;5;4
33388;B;4;3;5
30960;B;3;5;4
44160;B;4;5;3
90219;B;4;5;3
87972;B;4;3;5
59046;B;3;4;5
110013;B;4;5;3
77206;B;3;4;5
60089;B;4;3;5
46866;B;4;3;5
18292;B;3;4;5
85254;B;4;5;3
97552;B;4;3;5
71383;B;3;4;5
37033;B;4;3;5
75145;B;4;3;5
100013;A;1;3;2
11139;B;4;5;3
100374;B;3;5;4
44729;A;3;1;2
106235;B;4;5;3
74411;A;1;3;2
103934;B;4;3;5
73565;B;3;5;4
63815;B;4;3;5
40808;B;3;5;4
51537;A;3;1;2
43857;B;4;3;5
36898;B;3;4;5
59872;B;4;3;5
1379;A;1;2;3
83107;B;3;4;5
108690;B;4;3;5
88030;B;3;4;5
25259;B;4;3;5
40962;B;4;3;5
29807;A;3;1;2
42542;B;4;5;3
61298;B;3;4;5
5394;B;4;3;5
53456;B;4;3;5
10708;B;4;3;5
43554;B;4;3;5
29844;B;4;3;5
27759;B;3;5;4
98954;A;3;1;2
23355;B;4;3;5
55418;B;4;5;3
23169;B;4;5;3
19967;A;3;1;2
15528;B;4;3;5
6839;B;3;4;5
92938;B;4;3;5
34115;A;1;3;2
25039;B;3;5;4
91034;B;4;3;5
53331;B;4;3;5
6744;A;1;2;3
37525;A;3;1;2
71174;B;4;3;5
17599;B;4;5;3
98023;B;4;3;5
34967;C;6;3;0
64661;A;3;1;2
113082;B;3;5;4
25927;B;4;3;5
72419;C;6;3;0
79213;A;3;1;2
2840;B;3;4;5
14681;B;4;5;3
3700;A;3;1;2
10435;A;1;2;3
92437;C;6;3;0
56725;A;1;3;2
53227;A;1;3;2
28882;B;4;5;3
11441;A;3;2;1
22490;A;1;3;2
49694;A;1;2;3
72159;A;3;2;1
71705;B;4;5;3
54733;B;3;4;5
21695;A;1;3;2
101481;B;3;4;5
37295;A;3;1;2
58918;B;4;5;3
71152;B;3;4;5
57478;B;3;5;4
33132;A;3;1;2
106610;B;4;3;5
8890;B;4;3;5
75239;C;6;3;0
101141;B;4;3;5
95231;A;1;3;2
84416;B;4;3;5
69377;A;1;3;2
59677;B;4;3;5
60299;C;6;3;0
71819;B;4;5;3
8586;B;3;5;4
45777;A;3;1;2
92619;B;4;3;5
32288;A;3;2;1
81507;B;4;3;5
103379;B;4;5;3
68121;A;3;1;2
87868;B;4;3;5
88256;A;1;3;2
72196;B;4;3;5
63101;B;4;3;5
47716;B;4;5;3
4430;B;4;3;5
65780;B;4;3;5
94088;A;3;1;2
30071;B;4;3;5
93425;B;4;5;3
17139;B;3;4;5
4982;B;4;3;5
62676;B;4;3;5
68371;B;4;3;5
79539;A;3;1;2
81168;A;3;1;2
91710;B;4;3;5
17213;A;3;1;2
11469;A;3;1;2
75920;B;4;3;5
115022;B;4;3;5
181;C;3;6;0
12036;B;3;4;5
110692;A;3;1;2
14402;C;3;6;0
3502;B;3;4;5
89202;C;6;3;0
87055;B;4;3;5
40715;B;4;5;3
54077;C;3;6;0
68244;A;1;3;2
14325;A;3;2;1
10546;C;6;3;0
109728;C;6;3;0
87271;C;3;6;0
48614;A;1;3;2
9897;B;4;3;5
78570;B;4;3;5
60996;A;1;3;2
79472;B;4;5;3
103599;A;3;2;1
10049;C;6;3;0
82246;A;3;1;2
48852;B;4;5;3
106498;B;3;5;4
46154;B;3;4;5
65087;C;6;3;0
40197;B;4;5;3
23969;B;4;5;3
7304;B;4;3;5
42313;C;6;3;0
82194;A;3;1;2
3258;A;1;3;2
97307;B;4;3;5
15462;A;1;3;2
92416;A;3;1;2
106515;B;3;4;5
13188;B;4;3;5
19925;B;4;5;3
29831;A;3;1;2
35153;B;4;3;5
8707;B;4;5;3
53680;A;1;2;3
20374;A;1;3;2
41518;A;1;3;2
52795;B;3;5;4
10280;B;3;5;4
57161;A;1;2;3
24696;B;4;3;5
16006;C;3;6;0
63881;B;3;5;4
77123;A;3;2;1
81266;A;1;3;2
69553;A;1;2;3
57799;B;4;3;5
92078;A;3;1;2
98271;A;3;2;1
24676;C;6;3;0
6024;B;4;3;5
81673;B;4;3;5
8951;B;4;3;5
76842;A;3;2;1
110709;A;3;1;2
17734;B;4;3;5
94585;C;3;6;0
104466;A;1;2;3
76277;B;4;5;3
78513;B;4;3;5
46080;A;1;2;3
21440;B;3;5;4
95342;C;6;3;0
116233;C;3;6;0
50671;A;3;1;2
96572;B;3;4;5
60177;A;3;2;1
40478;B;4;5;3
13517;A;3;1;2
67353;B;3;5;4
27779;B;4;3;5
43441;A;3;1;2
95967;A;3;1;2
5147;A;3;1;2
46186;B;4;3;5
109410;C;3;6;0
17400;B;3;5;4
42055;B;4;3;5
20452;B;4;3;5
102642;A;3;1;2
78405;B;4;3;5
44708;B;3;5;4
88121;C;6;3;0
21480;A;3;2;1
105756;A;3;2;1
107148;A;1;2;3
97696;B;4;3;5
58661;B;4;3;5
100864;B;4;3;5
7120;C;3;6;0
82219;B;3;4;5
31358;A;3;1;2
98642;B;4;3;5
57472;A;1;3;2
88848;B;4;3;5
57551;B;4;3;5
87758;B;3;5;4
51534;B;4;3;5
53692;A;3;2;1
85678;A;3;1;2
74023;A;1;2;3
2704;A;3;2;1
23221;C;3;6;0
91158;B;4;3;5
40087;B;4;3;5
36104;A;3;1;2
108587;C;6;3;0
29263;B;4;3;5
16713;B;4;3;5
74240;B;4;5;3
47536;B;4;5;3
21128;B;4;3;5
44270;B;4;3;5
73036;A;1;3;2
53896;B;4;3;5
87813;A;1;2;3
23549;B;4;3;5
40951;B;4;3;5
12014;B;3;5;4
8600;A;1;3;2
60485;B;4;5;3
105992;A;1;3;2
71784;B;4;3;5
68035;B;4;3;5
21919;B;3;5;4
74173;C;6;3;0
107292;B;4;3;5
56094;B;3;4;5
68457;B;3;4;5
29847;B;4;5;3
23471;A;1;3;2
83227;A;1;3;2
35742;A;3;2;1
99256;A;1;2;3
66179;B;3;4;5
21434;A;3;2;1
23120;A;1;3;2
50950;B;4;3;5
87406;C;3;6;0
69977;A;3;2;1
114194;B;3;5;4
56063;A;3;2;1
111163;C;6;3;0
95223;B;4;5;3
85004;B;4;3;5
107772;A;3;2;1
96323;B;4;3;5
113248;B;4;5;3
14713;B;3;4;5
100948;B;3;4;5
64433;A;1;3;2
21463;A;3;2;1
100627;A;3;1;2
63600;A;1;3;2
47448;B;3;4;5
60557;B;4;5;3
80738;B;4;3;5
90151;A;3;2;1
28309;B;4;3;5
16332;B;4;5;3
34979;A;3;1;2
23314;A;3;2;1
106305;B;4;3;5
51506;C;6;3;0
80719;C;3;6;0
24650;C;6;3;0
111650;A;3;2;1
41303;A;1;3;2
109262;C;3;6;0
55161;A;1;3;2
69428;A;1;3;2
1609;B;4;3;5
99704;B;4;5;3
82203;B;4;5;3
135;A;1;3;2
85246;C;6;3;0
57529;A;1;3;2
105502;C;6;3;0
17002;B;4;5;3
80579;A;1;3;2
55372;A;3;2;1
26565;A;1;2;3
69409;A;1;2;3
97166;B;4;3;5
21350;A;3;1;2
74382;B;4;5;3
42892;B;3;4;5
29210;B;4;3;5
2857;A;3;1;2
54911;A;3;1;2
108323;B;4;3;5
98596;A;1;3;2
58672;A;1;3;2
93748;B;4;3;5
64487;B;3;5;4
49628;B;4;3;5
16215;B;4;3;5
19613;A;1;2;3
32816;B;3;5;4
45815;A;3;1;2
47025;A;3;1;2
29623;A;3;1;2
21901;B;4;3;5
65151;C;6;3;0
14567;C;6;3;0
92537;B;3;4;5
15055;B;4;3;5
113007;B;3;5;4
48357;A;3;2;1
6623;A;3;1;2
19043;A;1;2;3
46212;B;4;5;3
96154;A;3;1;2
93959;C;6;3;0
46291;B;4;5;3
57652;B;4;3;5
17141;B;4;5;3
73849;A;3;1;2
65372;B;4;3;5
32575;B;4;3;5
106923;A;3;1;2
10064;B;4;5;3
31574;C;6;3;0
88504;C;6;3;0
84260;A;3;2;1
7635;B;4;3;5
97554;B;3;5;4
6820;B;3;4;5
96538;A;3;2;1
17070;B;4;3;5
53122;B;4;3;5
28682;B;3;4;5
34629;B;3;4;5
92511;A;3;1;2
57745;C;6;3;0
27986;A;3;1;2
12200;A;3;2;1
26221;C;6;3;0
37003;A;3;1;2
83382;B;4;5;3
69859;B;4;3;5
16389;B;4;3;5
47275;B;4;5;3
74204;A;3;2;1
59574;B;4;5;3
104956;A;3;1;2
12676;C;6;3;0
64257;A;3;1;2
87451;B;4;3;5
32177;B;3;5;4
40989;C;6;3;0
74768;B;4;5;3
66403;B;4;5;3
50883;A;1;2;3
18654;B;4;3;5
76532;B;4;3;5
104333;B;4;3;5
26206;B;4;3;5
47543;B;3;4;5
11871;B;3;5;4
59801;B;3;4;5
39213;B;4;3;5
101061;C;6;3;0
58095;B;4;3;5
5072;A;1;3;2
106075;A;1;2;3
80455;A;3;1;2
110712;A;1;3;2
46946;A;3;2;1
44620;C;6;3;0
17676;B;4;3;5
2907;A;3;1;2
64969;B;4;3;5
58144;B;3;4;5
59820;B;3;5;4
46234;A;3;1;2
102615;A;1;3;2
20479;C;6;3;0
12420;B;3;4;5
101136;B;3;5;4
10038;A;3;2;1
55573;B;4;3;5
74139;A;3;1;2
25220;A;3;1;2
100655;B;3;4;5
95981;A;3;1;2
89234;A;1;3;2
1140;A;3;2;1
91128;C;3;6;0
1753;B;4;5;3
47425;A;3;2;1
67297;B;3;4;5
38502;B;3;4;5
25780;A;1;3;2
47381;A;3;1;2
51786;A;1;3;2
50176;B;4;3;5
109961;B;4;3;5
93821;B;4;3;5
56883;A;1;3;2
102992;A;1;3;2
83933;B;3;4;5
109518;A;3;1;2
60991;A;3;1;2
8136;B;3;4;5
84507;B;4;3;5
84755;B;3;4;5
72016;B;4;3;5
44020;B;4;5;3
51058;B;3;4;5
43270;B;4;3;5
47183;B;3;4;5
14203;B;4;3;5
105983;B;4;3;5
29965;B;4;3;5
82838;A;3;1;2
29385;A;1;2;3
59709;B;4;3;5
97831;B;3;5;4
20159;A;3;2;1
59904;C;6;3;0
60287;B;3;5;4
52081;B;4;5;3
94497;A;1;2;3
70459;A;3;2;1
109020;C;6;3;0
96;B;3;5;4
69091;B;4;3;5
106858;A;3;2;1
59233;A;1;3;2
40546;B;4;5;3
1704;B;4;5;3
45683;B;4;5;3
57436;B;4;3;5
95542;C;3;6;0
7701;C;6;3;0
31927;B;4;5;3
21962;C;3;6;0
67804;A;3;1;2
48393;B;3;4;5
74731;A;3;1;2
51397;C;6;3;0
96381;C;3;6;0
7995;B;4;3;5
28099;B;4;3;5
65790;B;4;3;5
8172;A;3;2;1
113086;B;4;3;5
52356;C;6;3;0
33801;A;3;2;1
96156;B;4;3;5
71073;C;6;3;0
22073;B;4;5;3
99711;B;4;5;3
2243;A;3;1;2
50692;B;4;5;3
43078;A;3;2;1
71662;A;3;2;1
91976;A;1;3;2
68458;B;3;4;5
84792;A;1;3;2
17697;B;3;5;4
89380;A;3;1;2
75082;A;3;1;2
